No,card,credit1,credit2,work,age,sex,90days,14days,CP
576,B,700000,700000,2,55,1,0,23039,1
577,B,800000,800000,5,68,0,2776,11547,1
578,B,1000000,1000000,2,37,0,38475,29574,1
579,B,1300000,300000,4,68,1,1613,37680,1
580,B,800000,800000,2,39,1,0,18108,1
581,B,600000,600000,2,35,1,770,26919,1
582,B,1200000,1200000,2,54,1,105314,513,1
583,B,1000000,1000000,8,66,0,0,19236,1
584,B,600000,300000,4,83,1,0,16236,1
585,A,800000,800000,4,79,1,0,20900,1
586,B,800000,800000,2,59,0,5909,14301,1
587,A,600000,600000,5,55,0,0,78903,1
588,B,800000,800000,2,53,0,139871,52461,1
589,B,800000,800000,2,44,1,50390,180000,1
590,B,700000,700000,2,44,1,5192,1313,1
591,A,1300000,1300000,2,41,1,80455,31616,1
592,B,1000000,1000000,2,60,0,1539,574,1
593,B,800000,800000,2,52,1,51011,43110,1
594,B,800000,800000,2,52,1,0,11767,1
595,B,800000,800000,2,71,0,0,5783,1
596,B,1000000,300000,7,45,1,149635,115425,1
597,B,800000,300000,4,45,1,10540,39661,1
598,B,700000,700000,1,52,0,0,176095,1
599,B,1200000,1200000,7,51,1,53979,15790,1
600,B,800000,800000,2,51,1,92373,28611,1
601,B,800000,800000,2,68,1,315766,39185,1
602,B,1000000,1000000,2,37,0,,180000,1
603,B,1200000,300000,7,54,1,39879,5941,1
604,B,1300000,1300000,3,62,0,170605,40050,1
605,B,700000,300000,7,62,1,16594,12861,1
606,B,1300000,1300000,2,49,1,55548,9000,1
607,B,800000,300000,3,62,1,,24796,1
608,B,800000,300000,2,64,1,5500,5317,1
609,B,1300000,1300000,2,47,0,17520,2434,1
610,B,800000,800000,2,65,1,8353,5346,1
611,B,1100000,500000,7,55,1,72473,74893,1
612,B,1200000,1200000,2,34,0,50231,5085,1
613,B,800000,800000,2,40,1,24049,6326,1
614,B,1000000,1000000,2,52,1,0,11970,1
615,B,1000000,1000000,2,48,0,0,25335,1
616,B,700000,700000,7,71,1,3000,13950,1
617,B,700000,700000,7,71,1,0,13950,1
618,B,800000,800000,2,40,1,31695,98863,1
619,B,800000,800000,2,39,1,14218,99,1
620,B,1300000,300000,7,49,1,37831,3240,1
621,B,800000,300000,4,47,1,,5598,1
622,B,800000,300000,7,55,1,6394,29790,1
623,B,1100000,1000000,7,46,1,9683,0,1
624,B,1100000,1100000,2,48,1,112359,163191,1
625,B,1300000,1300000,2,35,1,0,71891,1
626,B,700000,700000,2,43,1,11702,2106,1
627,B,800000,800000,2,59,1,184285,172260,1
628,B,700000,700000,5,36,1,42769,61979,1
629,B,1300000,1300000,2,37,0,195921,43911,1
630,B,800000,800000,2,44,0,,15237,1
631,B,800000,800000,2,44,1,42403,8676,1
632,B,700000,700000,2,39,1,,180000,1
633,B,1000000,1000000,2,63,1,462122,16706,1
634,B,1300000,1300000,2,56,1,3232,40996,1
635,B,1200000,1200000,2,46,0,,39600,1
636,B,800000,800000,2,50,0,,15363,1
637,B,1300000,1300000,2,57,0,39161,34090,1
638,B,700000,700000,2,50,1,3401,2871,1
639,B,600000,600000,4,53,1,0,11225,1
640,B,1100000,300000,7,39,1,85411,18990,1
641,B,1000000,1000000,2,39,0,161644,53460,1
642,A,800000,400000,7,67,1,0,8383,1
643,B,800000,800000,2,44,1,4653,37530,1
644,B,800000,300000,7,75,1,12606,1921,1
645,B,400000,400000,5,55,1,150100,122850,1
646,B,500000,500000,5,34,1,0,22152,1
647,A,1300000,300000,7,46,1,356323,53460,1
648,B,800000,800000,2,37,1,340566,92475,1
649,R,800000,800000,8,81,1,41449,61869,1
650,B,1200000,1200000,2,36,1,34351,75310,1
651,B,800000,800000,12,52,1,14422,2598,1
652,B,1300000,300000,7,60,1,20000,84285,1
653,B,800000,800000,2,45,1,0,69597,1
654,B,800000,300000,8,72,1,3601,24255,1
655,R,700000,700000,7,53,1,0,42269,1
656,B,1300000,1300000,10,50,0,234711,34310,1
657,B,700000,700000,2,40,1,0,38700,1
658,B,700000,300000,7,56,1,,31177,1
659,B,500000,500000,12,49,1,0,180000,1
660,B,800000,800000,5,52,0,180888,18922,1
661,B,700000,700000,2,40,1,14989,23175,1
662,B,500000,500000,1,43,1,42722,313269,1
663,B,700000,700000,2,53,0,71887,101678,1
664,B,800000,800000,2,57,0,2094,23760,1
665,B,600000,300000,8,80,1,0,9024,1
666,B,800000,800000,2,44,0,19896,46428,1
667,B,800000,300000,7,61,1,27497,6808,1
668,B,800000,800000,3,52,1,41389,55469,1
669,B,1200000,1200000,2,55,1,30906,46521,1
670,B,800000,800000,1,57,1,2376,14714,1
671,B,800000,800000,2,65,0,1288,15865,1
672,B,500000,300000,5,33,1,47690,14384,1
673,B,800000,800000,4,68,1,73956,28686,1
674,B,1100000,300000,4,58,1,244257,29892,1
675,B,800000,800000,2,61,0,836,8025,1
676,B,800000,300000,7,61,1,18000,3021,1
677,R,1300000,1300000,2,34,1,83224,5693,1
678,B,600000,300000,7,35,1,29500,89100,1
679,B,500000,500000,2,41,1,20603,164321,1
680,B,1200000,1200000,2,48,0,5963,6680,1
681,A,1000000,1000000,4,64,1,197794,4840,1
682,B,800000,800000,2,36,1,6971,52229,1
683,B,800000,800000,2,64,1,54561,5742,1
684,B,700000,300000,11,37,1,0,16506,1
685,B,800000,800000,2,38,1,68124,160742,1
686,B,600000,600000,2,57,1,150,110970,1
687,B,700000,700000,12,56,1,2820,32382,1
688,B,400000,400000,5,51,1,0,5947,1
689,B,800000,800000,2,46,1,0,23183,1
690,B,800000,800000,8,78,1,6328,12379,1
691,B,1200000,1200000,2,48,1,172081,17074,1
692,B,800000,800000,2,42,0,27240,16920,1
693,B,800000,800000,2,49,0,43516,3851,1
694,B,1300000,1300000,10,45,0,0,28141,1
695,B,800000,800000,2,28,1,0,65359,1
696,B,1000000,1000000,3,31,0,17253,9386,1
697,B,800000,800000,5,63,1,7315,6921,1
698,B,1100000,300000,7,49,1,294733,62168,1
699,B,800000,800000,2,51,1,82148,62645,1
700,B,700000,500000,2,48,1,3609,67557,1
701,B,1300000,1300000,2,35,1,41609,1625,1
702,B,700000,700000,5,48,1,29313,14355,1
703,B,1500000,1100000,3,68,0,0,19040,1
704,B,1100000,300000,8,72,1,19000,117955,1
705,B,800000,800000,2,57,1,53690,20511,1
706,B,1200000,300000,4,46,1,24762,19791,1
707,B,400000,400000,5,34,1,28256,31790,1
708,B,800000,800000,2,57,1,81795,21034,1
709,B,1200000,1200000,2,45,1,46010,13950,1
710,B,500000,300000,8,90,1,,4392,1
711,B,1300000,1300000,2,41,0,151987,27810,1
712,B,500000,500000,8,90,1,8473,884,1
713,B,1000000,1000000,2,42,1,348540,178695,1
714,B,800000,800000,3,41,1,0,25353,1
715,B,800000,800000,2,50,1,14244,25830,1
716,B,800000,800000,2,38,0,0,73944,1
717,B,800000,800000,3,37,0,9491,5832,1
718,B,1300000,1300000,2,34,1,10374,43020,1
719,B,800000,800000,2,48,1,12697,7020,1
720,B,700000,700000,2,29,1,16302,48542,1
721,B,1100000,1100000,2,42,0,56202,6178,1
722,B,1100000,1100000,2,26,1,29511,44640,1
723,B,1100000,1100000,2,42,1,182972,21780,1
724,R,800000,800000,4,39,1,64903,16137,1
725,A,800000,800000,3,40,0,11076,15625,1
726,B,1200000,1200000,1,29,1,81893,52927,1
727,B,1100000,300000,6,22,0,0,9446,1
728,B,800000,800000,5,71,0,10441,49392,1
729,B,600000,300000,4,65,1,2233,52938,1
730,B,800000,800000,5,34,1,7243,49615,1
731,B,1200000,300000,12,51,1,62629,181028,1
732,B,700000,700000,2,36,1,67431,66591,1
733,B,1300000,300000,2,35,1,8717,63694,1
734,B,800000,300000,4,83,1,4422,1050,1
735,B,800000,800000,2,31,0,9405,8644,1
736,B,800000,800000,2,33,1,0,23850,1
737,B,800000,800000,2,36,1,0,24570,1
738,B,800000,300000,7,47,1,8564,7500,1
739,B,800000,800000,2,43,1,3000,47160,1
740,B,500000,500000,2,42,1,,32490,1
741,B,1300000,300000,7,64,1,127185,10806,1
742,B,600000,600000,2,45,1,0,13950,1
743,B,800000,800000,2,49,1,0,9495,1
744,B,1300000,1300000,2,56,0,0,6237,1
745,B,1200000,1200000,2,42,0,148061,14850,1
746,B,600000,600000,2,49,0,10646,8151,1
747,B,1300000,1300000,5,66,0,5000,12364,1
748,A,1200000,800000,2,38,1,58491,35640,1
749,B,1100000,1100000,2,34,1,0,142101,1
750,B,700000,700000,2,31,1,66866,63841,1
751,B,800000,800000,2,36,1,15894,48140,1
752,B,1300000,1300000,4,43,1,1965,94865,1
753,B,600000,600000,2,34,1,0,124911,1
754,B,1000000,1000000,2,33,1,52551,18747,1
755,B,1300000,1300000,2,43,1,18759,18937,1
756,B,1100000,1100000,2,32,1,24906,2381,1
757,B,800000,800000,2,61,1,0,9608,1
758,B,800000,500000,3,57,1,41483,2871,1
759,B,600000,600000,3,31,1,9028,28206,1
760,B,600000,300000,4,44,1,18275,30591,1
761,B,500000,300000,5,37,1,25336,34146,1
762,B,800000,800000,2,59,1,20035,18435,1
763,B,700000,300000,4,63,1,17860,19800,1
764,B,800000,300000,4,43,1,0,58500,1
765,B,800000,800000,2,52,0,53416,7656,1
766,B,800000,800000,2,77,1,44251,39107,1
767,B,1200000,300000,4,50,1,159545,75330,1
768,B,700000,300000,4,47,1,23220,61232,1
769,B,800000,300000,7,54,1,7040,30246,1
770,B,800000,800000,2,61,0,,134640,1
771,B,700000,500000,7,52,1,0,13068,1
772,B,800000,300000,4,48,1,8831,23868,1
773,B,1300000,1300000,2,33,0,305362,15231,1
774,B,800000,800000,11,65,0,8522,27900,1
775,B,800000,800000,2,45,1,17959,8450,1
776,B,1300000,300000,4,81,1,158916,7614,1
777,B,200000,200000,2,35,0,33022,5070,1
778,B,800000,800000,1,42,1,,14940,1
779,B,800000,300000,4,68,1,14750,93528,1
780,B,700000,700000,2,40,0,50307,20880,1
781,B,700000,700000,4,42,1,4426,17773,1
782,B,700000,700000,4,63,1,5145,77486,1
783,B,200000,200000,2,33,1,12749,15138,1
784,B,1000000,500000,5,53,1,51381,15471,1
785,B,1300000,300000,8,68,1,125264,10365,1
786,B,800000,800000,3,52,0,9268,891,1
787,B,800000,800000,2,48,1,27725,14805,1
788,B,1200000,1200000,2,38,1,8142,84833,1
789,B,800000,800000,2,40,1,0,180000,1
790,B,800000,800000,2,40,1,59888,56478,1
791,A,800000,800000,2,33,1,92928,12321,1
792,B,500000,500000,2,37,1,30526,23399,1
793,B,400000,400000,5,35,1,18645,19237,1
794,B,1300000,1300000,2,42,1,0,83844,1
795,B,800000,300000,4,50,1,79664,5496,1
796,B,800000,800000,11,71,0,0,13163,1
797,B,1000000,1000000,2,56,1,14840,81360,1
798,B,800000,800000,2,63,1,0,15534,1
799,B,800000,500000,8,75,1,0,7182,1
800,B,1200000,1200000,2,58,0,0,29615,1
801,B,700000,700000,2,33,1,112946,25697,1
802,B,800000,500000,7,60,1,,3645,1
803,B,200000,200000,2,34,1,60208,39492,1
804,B,800000,800000,5,52,0,0,9864,1
805,B,700000,300000,8,68,1,45689,12618,1
806,B,400000,400000,2,43,1,,20880,1
807,B,1100000,900000,2,39,1,48905,12870,1
808,B,800000,800000,12,66,1,5077,8208,1
809,B,1300000,1300000,4,73,1,42861,20857,1
810,B,600000,600000,2,33,1,0,180000,1
811,B,800000,800000,8,71,0,17722,11386,1
812,B,700000,300000,8,74,1,0,49769,1
813,B,800000,800000,2,33,1,81412,11970,1
814,B,800000,300000,4,59,1,31461,12762,1
815,B,800000,800000,2,30,1,64656,24935,1
816,B,800000,800000,2,46,0,20303,3484,1
817,B,500000,500000,5,62,1,0,11817,1
818,B,800000,700000,2,57,1,9312,32859,1
819,B,800000,800000,7,47,1,76076,31050,1
820,B,700000,300000,7,59,1,,5373,1
821,B,800000,300000,7,48,1,11068,11663,1
822,A,700000,700000,2,29,1,,55935,1
823,B,800000,800000,2,31,1,0,34740,1
824,R,1000000,900000,2,42,1,16431,159865,1
825,B,800000,300000,4,56,1,86651,25443,1
826,B,800000,300000,7,48,1,0,85860,1
827,B,600000,300000,8,73,1,2984,27291,1
828,B,700000,700000,2,31,1,0,48080,1
829,B,700000,300000,11,33,1,5000,68399,1
830,A,1200000,1200000,2,51,1,5611,25641,1
831,B,1200000,1200000,2,30,0,132206,50382,1
832,B,200000,200000,8,81,1,29198,1386,1
833,B,1100000,1100000,2,45,1,62427,14445,1
834,B,800000,800000,2,56,0,5675,11641,1
835,B,800000,800000,2,38,1,6157,7182,1
836,B,700000,300000,4,46,1,0,13495,1
837,B,200000,200000,5,42,1,193267,70380,1
838,B,800000,300000,7,58,1,11155,9000,1
839,B,800000,800000,2,43,1,8512,4050,1
840,B,800000,800000,2,55,0,70051,7729,1
841,B,700000,700000,8,73,0,18298,1472,1
842,A,800000,300000,8,75,1,0,12078,1
843,B,600000,600000,2,44,1,30555,32137,1
844,A,800000,800000,2,40,1,0,58922,1
845,B,800000,800000,1,54,0,11210,4644,1
846,B,1200000,1200000,2,41,1,25742,8910,1
847,A,1000000,300000,4,52,1,106776,25731,1
848,B,800000,800000,3,31,1,0,91152,1
849,B,800000,300000,4,62,1,16280,19608,1
850,B,1000000,1000000,2,54,0,25658,3761,1
851,A,700000,700000,2,49,1,34398,11448,1
852,B,1100000,1100000,2,33,1,58333,44640,1
853,R,800000,800000,2,36,0,23904,38501,1
854,B,800000,800000,3,39,1,0,31320,1
855,B,600000,600000,2,31,0,35262,15323,1
856,A,250000,250000,2,31,1,276604,12335,1
857,B,800000,800000,2,42,0,0,154440,1
858,B,500000,500000,2,49,1,58770,67022,1
859,B,1300000,1300000,2,43,1,15740,9227,1
860,B,1200000,1200000,4,39,1,206589,180000,1
861,B,1200000,1200000,2,32,1,87420,25734,1
862,B,800000,800000,5,36,1,62332,1701,1
863,B,800000,800000,2,50,1,0,23355,1
864,B,500000,300000,8,80,1,6743,3933,1
865,B,800000,800000,3,52,1,0,114344,1
866,B,800000,800000,4,35,1,,29205,1
867,B,800000,800000,4,55,1,0,3814,1
868,B,800000,800000,2,49,1,135040,166938,1
869,B,800000,800000,2,33,1,45355,14687,1
870,B,1000000,1000000,2,33,1,10659,38561,1
871,B,1000000,1000000,2,31,1,28215,147435,1
872,B,200000,200000,2,31,1,0,32256,1
873,B,1200000,300000,2,34,1,300,23436,1
874,B,600000,600000,2,28,1,0,103347,1
875,B,700000,700000,2,57,1,26610,1254,1
876,B,200000,200000,5,40,1,44838,152310,1
877,A,700000,300000,4,44,1,1380,17820,1
878,B,1100000,500000,2,56,1,23444,28116,1
879,B,400000,400000,2,31,1,25392,12960,1
880,B,800000,800000,2,45,0,1590,36126,1
881,B,1000000,1000000,4,57,1,1007,17820,1
882,B,800000,300000,8,67,1,0,11457,1
883,B,800000,800000,3,43,0,4430,7251,1
884,R,1300000,300000,7,66,1,192069,26513,1
885,B,800000,300000,4,61,1,4055,15237,1
886,B,800000,800000,2,37,0,0,49131,1
887,B,800000,800000,8,72,1,,2696,1
888,B,500000,500000,2,34,0,0,77490,1
889,B,400000,400000,4,41,1,12000,9927,1
890,A,700000,700000,8,73,0,16825,17820,1
891,B,700000,500000,2,36,1,1350,13950,1
892,B,1300000,1300000,2,43,1,220885,31290,1
893,R,800000,800000,2,35,1,49147,25858,1
894,B,200000,200000,2,33,1,54290,54080,1
895,B,800000,800000,2,31,1,,71280,1
896,B,700000,700000,2,29,1,62947,34740,1
897,B,1300000,1300000,2,42,0,10389,9209,1
898,B,800000,800000,2,34,1,11104,1313,1
899,B,800000,300000,7,61,1,14470,37710,1
900,B,1300000,1300000,2,49,1,301901,55035,1
901,B,500000,300000,7,55,1,4703,4118,1
902,B,1300000,1300000,3,33,1,10241,26798,1
903,B,800000,800000,2,45,0,0,12816,1
904,B,500000,500000,2,29,1,585893,2925,1
905,B,800000,800000,2,29,1,17680,19558,1
906,B,500000,500000,2,47,1,7458,86049,1
907,B,800000,800000,12,54,1,0,14787,1
908,R,800000,800000,2,40,1,0,27720,1
909,B,800000,300000,7,47,1,427692,327,1
910,B,600000,600000,2,38,1,5494,21312,1
911,A,500000,500000,8,81,1,83844,36831,1
912,B,1300000,1300000,2,51,0,51000,27810,1
913,B,1000000,300000,7,31,1,39966,45366,1
914,B,700000,700000,2,34,1,20112,21078,1
915,B,1100000,300000,2,40,1,123724,5513,1
916,B,600000,600000,2,30,1,9453,7426,1
917,B,1000000,300000,7,46,1,40519,6579,1
918,B,800000,800000,2,39,0,0,35343,1
919,B,400000,400000,5,46,1,8235,471,1
920,B,1200000,1200000,2,34,0,267096,61470,1
921,B,800000,800000,2,66,1,0,44748,1
922,B,1000000,1000000,3,53,1,50072,14027,1
923,B,800000,800000,12,60,1,3162,52470,1
924,B,1300000,800000,7,30,1,196174,2093,1
925,B,800000,800000,3,33,1,0,11673,1
926,B,800000,300000,4,51,1,31419,15237,1
927,B,500000,500000,2,43,0,84382,27994,1
928,B,1200000,1200000,12,59,1,524,61965,1
929,B,1200000,1200000,12,59,1,503713,61965,1
930,B,600000,600000,2,41,1,3447,37392,1
931,B,1300000,1300000,2,59,1,106331,24790,1
932,B,500000,300000,4,51,1,0,5931,1
933,B,800000,800000,2,31,1,1000,19362,1
934,B,800000,800000,7,46,1,17909,30690,1
935,B,1300000,1300000,2,44,1,174390,78018,1
936,R,1000000,1000000,1,64,0,496810,15296,1
937,B,800000,800000,2,37,0,11468,20583,1
938,R,1000000,1000000,2,42,1,183553,16335,1
939,B,1300000,1300000,2,49,1,48881,8673,1
940,B,800000,800000,2,32,0,,11966,1
941,A,1300000,1300000,2,35,1,2544,5087,1
942,B,800000,800000,2,44,0,70917,130968,1
943,B,1000000,1000000,2,60,0,9501,5040,1
944,B,1300000,1300000,2,40,0,23268,5220,1
945,B,800000,800000,2,29,1,201054,5273,1
946,B,1300000,1300000,3,34,0,139080,47520,1
947,B,800000,800000,2,35,1,30000,18811,1
948,R,1100000,1100000,5,60,1,24397,47324,1
949,B,800000,300000,8,76,0,20361,24628,1
950,B,1300000,300000,12,59,1,0,10769,1
951,B,1300000,1100000,7,62,1,3261,25706,1
952,B,800000,800000,2,32,1,5900,5940,1
953,A,1300000,1300000,3,52,1,122996,18915,1
954,B,500000,0,4,53,1,0,180000,1
955,B,1200000,1200000,2,56,1,8348,20592,1
956,A,800000,800000,4,58,1,27762,35971,1
957,B,800000,500000,2,38,1,52946,87039,1
958,B,700000,700000,2,44,1,52080,57510,1
959,B,1000000,1000000,2,30,1,12299,12672,1
960,B,1100000,300000,7,42,1,296881,30780,1
961,B,800000,300000,7,53,1,0,70389,1
962,B,600000,300000,7,51,1,1254,31275,1
963,B,500000,500000,2,29,1,,36225,1
964,B,800000,800000,2,28,1,2451,41643,1
965,B,800000,800000,3,30,1,0,7524,1
966,B,1200000,1200000,4,43,1,72973,12957,1
967,B,1200000,1200000,2,52,0,67068,8957,1
968,B,800000,800000,5,48,1,13025,7492,1
969,B,1000000,800000,5,35,0,23950,29952,1
970,B,800000,800000,2,55,1,,44664,1
971,B,200000,200000,2,32,1,0,42268,1
972,B,800000,800000,2,54,1,23023,40509,1
973,B,600000,600000,13,32,1,35739,87932,1
974,B,800000,300000,7,59,1,0,2394,1
975,B,300000,300000,2,32,1,8170,25229,1
976,B,800000,800000,2,39,1,180,34061,1
977,B,800000,800000,2,35,1,1520,1782,1
978,B,1000000,1000000,2,42,1,73249,61363,1
979,B,600000,300000,7,45,1,16075,344,1
980,B,1300000,300000,7,62,1,0,26873,1
981,B,800000,800000,3,35,1,32319,12996,1
982,B,1300000,1300000,2,32,0,0,61470,1
983,B,1200000,1200000,2,46,0,39000,180000,1
984,B,600000,600000,2,32,1,28183,14544,1
985,A,1000000,500000,3,74,1,12876,8982,1
986,A,1100000,300000,7,52,1,21468,41791,1
987,B,800000,300000,4,70,1,3329,657,1
988,B,1300000,1300000,2,47,0,133766,9972,1
989,B,1300000,300000,7,49,1,53870,11030,1
990,R,1100000,1100000,1,48,0,5000,30690,1
991,B,800000,800000,2,34,1,,28503,1
992,B,800000,800000,10,53,1,0,1416,1
993,A,400000,400000,11,32,1,0,14580,1
994,B,800000,800000,3,60,1,,10197,1
995,B,600000,600000,2,31,1,135349,51273,1
996,B,1300000,1300000,2,52,1,92681,32400,1
997,A,800000,800000,2,41,0,21204,9900,1
998,B,800000,800000,2,36,1,42338,180000,1
999,B,1300000,1300000,2,50,1,78450,42665,1
1000,B,900000,500000,2,39,1,503127,15930,1
1001,B,800000,800000,2,34,1,154787,154828,1
1002,B,1800000,1300000,2,63,0,529158,33251,1
1003,B,800000,800000,2,31,1,31813,42120,1
1004,B,1300000,300000,5,36,1,95186,11277,1
1005,B,700000,300000,7,49,1,9054,45534,1
1006,B,800000,800000,2,32,0,0,10791,1
1007,B,1200000,1200000,2,33,1,11495,11223,1
1008,R,600000,600000,4,45,1,84280,4509,1
1009,B,800000,800000,2,33,1,0,132603,1
1010,B,1100000,1100000,2,28,1,15200,17229,1
1011,B,500000,500000,2,30,1,5643,45135,1
1012,B,600000,300000,7,56,1,25692,49500,1
1013,B,800000,800000,11,62,1,82718,37422,1
1014,B,1200000,1200000,2,47,1,13625,22093,1
1015,B,800000,800000,2,38,1,0,33570,1
1016,B,1000000,900000,3,68,1,77852,180000,1
1017,B,800000,800000,2,35,0,,92457,1
1018,B,1000000,1000000,2,56,1,49708,13867,1
1019,B,1100000,1100000,2,32,0,40964,19356,1
1020,B,400000,400000,2,38,1,6270,31698,1
1021,B,800000,800000,2,41,1,64372,61470,1
1022,B,600000,600000,2,32,1,0,11520,1
1023,B,800000,300000,4,56,1,0,2763,1
1024,B,800000,800000,2,30,1,12358,51028,1
1025,B,600000,300000,4,57,1,1686,6408,1
1026,B,1000000,300000,2,41,1,29832,24354,1
1027,A,400000,400000,8,80,0,117900,10692,1
1028,B,700000,300000,7,43,1,3439,19989,1
1029,B,1300000,1300000,2,34,1,227990,55570,1
1030,B,800000,800000,3,35,0,0,38106,1
1031,B,1100000,1100000,2,28,1,0,47018,1
1032,B,1000000,300000,7,61,1,29260,9702,1
1033,B,1300000,1200000,2,30,1,18033,1421,1
1034,B,800000,800000,2,38,1,9861,1809,1
1035,B,800000,800000,2,40,1,15714,9485,1
1036,B,1300000,700000,7,63,1,126427,70686,1
1037,B,900000,900000,2,43,1,0,78894,1
1038,B,1200000,1200000,2,29,1,96733,20520,1
1039,B,800000,800000,4,73,1,10239,0,1
1040,R,1300000,1300000,8,72,1,49718,1373,1
1041,B,1000000,1000000,8,75,1,,44273,1
1042,B,200000,200000,2,32,1,19941,20439,1
1043,B,1300000,1300000,2,37,1,46156,5138,1
1044,B,1300000,700000,8,75,1,2382,5885,1
1045,B,800000,800000,2,51,1,129502,16686,1
1046,B,800000,800000,2,73,1,26365,143825,1
1047,B,600000,600000,2,27,1,0,1665,1
1048,B,1300000,1300000,2,26,1,135243,119479,1
1049,B,500000,500000,7,29,1,11673,30384,1
1050,B,1100000,1100000,2,43,1,417492,8460,1
1051,B,1300000,1300000,3,31,1,22753,54371,1
1052,B,600000,600000,2,27,1,13966,11970,1
1053,B,1200000,1200000,3,27,1,110024,54343,1
1054,B,1300000,1300000,2,63,1,3316,15617,1
1055,A,600000,300000,8,78,1,0,36342,1
1056,R,400000,400000,2,30,1,5964,16591,1
1057,B,800000,300000,7,73,1,0,18216,1
1058,B,1300000,1300000,2,64,0,166783,1782,1
1059,B,800000,800000,2,27,1,21945,44516,1
1060,B,800000,800000,2,52,1,0,22360,1
1061,B,1200000,1200000,3,56,1,59911,50664,1
1062,B,1000000,1000000,3,65,1,0,19854,1
1063,B,1000000,500000,7,49,1,34441,17582,1
1064,B,800000,800000,2,46,0,20895,38072,1
1065,B,1300000,1300000,2,31,0,44738,23415,1
1066,R,1000000,300000,11,38,1,76917,12960,1
1067,R,1000000,300000,11,38,1,,12960,1
1068,B,800000,800000,2,32,1,9169,18925,1
1069,B,800000,300000,7,40,1,13153,17327,1
1070,B,500000,500000,2,30,1,5800,22320,1
1071,B,1100000,1100000,2,30,1,0,71573,1
1072,B,1200000,1200000,2,31,1,175258,103248,1
1073,B,1300000,1300000,4,52,1,113759,29790,1
1074,B,800000,800000,2,42,1,14942,28162,1
1075,B,1200000,800000,7,58,1,49930,49392,1
1076,B,800000,800000,2,37,1,10179,9441,1
1077,R,1100000,1100000,2,37,1,158015,55798,1
1078,B,800000,300000,3,46,1,0,21114,1
1079,B,700000,700000,2,35,1,51367,8415,1
1080,B,1300000,300000,2,39,1,20800,2051,1
1081,B,800000,800000,2,31,1,0,26424,1
1082,A,200000,200000,12,28,1,209266,48870,1
1083,B,1300000,800000,2,62,1,0,27810,1
1084,B,300000,300000,7,43,1,224284,34335,1
1085,B,700000,700000,2,53,1,0,180000,1
1086,B,600000,600000,2,44,1,47814,94320,1
1087,B,1300000,1300000,4,46,1,8826,18900,1
1088,R,800000,800000,5,28,1,9963,53444,1
1089,B,1000000,1000000,1,44,1,89099,100952,1
